math_problem
5 divided by 47 equals 0.11
6 plus 75 equals 81
58 times 20 equals 1160
100 times 3 equals 300
13 plus 100 equals 113
90 times 78 equals 7020
41 divided by 1 equals 41.0
48 plus 55 equals 103
96 plus 13 equals 109
71 times 28 equals 1988
59 times 15 equals 885
9 divided by 60 equals 0.15
32 plus 26 equals 58
1 times 33 equals 33
36 minus 69 equals -33
65 minus 80 equals -15
52 plus 58 equals 110
41 minus 43 equals -2
23 divided by 39 equals 0.59
11 plus 39 equals 50
60 minus 95 equals -35
27 plus 22 equals 49
95 divided by 24 equals 3.96
76 times 71 equals 5396
41 plus 36 equals 77
87 divided by 79 equals 1.1
24 minus 9 equals 15
44 plus 1 equals 45
40 minus 98 equals -58
76 plus 1 equals 77
37 times 4 equals 148
67 divided by 20 equals 3.35
42 minus 58 equals -16
70 times 62 equals 4340
61 plus 79 equals 140
16 divided by 99 equals 0.16
16 plus 62 equals 78
47 plus 63 equals 110
68 minus 71 equals -3
39 plus 15 equals 54
23 times 96 equals 2208
16 plus 85 equals 101
69 plus 51 equals 120
7 times 26 equals 182
3 minus 26 equals -23
52 times 24 equals 1248
47 times 74 equals 3478
57 minus 84 equals -27
68 minus 16 equals 52
2 minus 63 equals -61
18 minus 61 equals -43
60 times 40 equals 2400
21 divided by 95 equals 0.22
85 times 99 equals 8415
62 plus 72 equals 134
14 minus 74 equals -60
88 minus 39 equals 49
61 divided by 41 equals 1.49
66 minus 35 equals 31
19 plus 72 equals 91
96 plus 70 equals 166
46 plus 80 equals 126
50 plus 48 equals 98
56 minus 7 equals 49
25 divided by 65 equals 0.38
16 plus 89 equals 105
42 minus 18 equals 24
82 divided by 52 equals 1.58
16 times 55 equals 880
75 minus 66 equals 9
87 plus 11 equals 98
85 plus 80 equals 165
75 plus 95 equals 170
58 plus 20 equals 78
43 plus 39 equals 82
49 minus 31 equals 18
100 divided by 62 equals 1.61
76 divided by 91 equals 0.84
71 divided by 25 equals 2.84
73 times 36 equals 2628
77 minus 35 equals 42
81 minus 84 equals -3
35 times 73 equals 2555
60 times 38 equals 2280
71 times 36 equals 2556
59 divided by 7 equals 8.43
91 plus 56 equals 147
71 divided by 46 equals 1.54
23 divided by 46 equals 0.5
90 divided by 91 equals 0.99
3 plus 12 equals 15
24 minus 22 equals 2
100 divided by 36 equals 2.78
84 divided by 85 equals 0.99
18 times 91 equals 1638
13 times 61 equals 793
62 plus 34 equals 96
3 plus 80 equals 83
50 divided by 41 equals 1.22
55 minus 87 equals -32
99 times 18 equals 1782
11 divided by 32 equals 0.34
55 minus 4 equals 51
20 plus 100 equals 120
26 times 85 equals 2210
38 minus 28 equals 10
54 divided by 14 equals 3.86
18 plus 46 equals 64
90 plus 3 equals 93
65 minus 23 equals 42
3 times 86 equals 258
45 times 29 equals 1305
87 plus 76 equals 163
7 times 51 equals 357
31 plus 0 equals 31
24 divided by 83 equals 0.29
37 times 12 equals 444
96 times 51 equals 4896
8 divided by 34 equals 0.24
74 times 11 equals 814
12 plus 64 equals 76
63 times 41 equals 2583
15 plus 98 equals 113
7 times 61 equals 427
58 divided by 92 equals 0.63
17 divided by 18 equals 0.94
71 minus 42 equals 29
7 times 14 equals 98
77 times 4 equals 308
45 plus 68 equals 113
47 minus 98 equals -51
42 plus 90 equals 132
70 plus 60 equals 130
13 plus 49 equals 62
52 divided by 31 equals 1.68
81 minus 98 equals -17
28 minus 5 equals 23
11 divided by 32 equals 0.34
3 times 51 equals 153
55 times 34 equals 1870
80 divided by 66 equals 1.21
43 divided by 4 equals 10.75
42 divided by 94 equals 0.45
62 minus 35 equals 27
53 minus 97 equals -44
3 times 7 equals 21
99 minus 63 equals 36
19 minus 68 equals -49
51 plus 61 equals 112
92 plus 72 equals 164
1 minus 12 equals -11
98 minus 27 equals 71
6 times 65 equals 390
52 plus 99 equals 151
4 minus 5 equals -1
97 times 32 equals 3104
77 times 80 equals 6160
16 divided by 17 equals 0.94
13 minus 63 equals -50
84 plus 86 equals 170
66 plus 23 equals 89
2 divided by 67 equals 0.03
80 times 98 equals 7840
42 divided by 60 equals 0.7
8 minus 22 equals -14
88 times 5 equals 440
52 plus 91 equals 143
13 plus 42 equals 55
73 plus 87 equals 160
75 minus 93 equals -18
53 minus 38 equals 15
23 plus 48 equals 71
58 times 75 equals 4350
99 plus 60 equals 159
79 plus 63 equals 142
95 minus 38 equals 57
11 minus 96 equals -85
76 minus 34 equals 42
20 times 100 equals 2000
4 divided by 65 equals 0.06
45 divided by 76 equals 0.59
52 times 16 equals 832
48 plus 65 equals 113
74 times 84 equals 6216
20 times 15 equals 300
79 divided by 24 equals 3.29
6 divided by 16 equals 0.38
37 times 74 equals 2738
2 plus 31 equals 33
96 plus 50 equals 146
92 divided by 10 equals 9.2
31 plus 34 equals 65
38 plus 40 equals 78
94 plus 49 equals 143
89 plus 81 equals 170
57 times 80 equals 4560
30 times 44 equals 1320
39 plus 36 equals 75
88 minus 25 equals 63
95 times 16 equals 1520
44 plus 43 equals 87
21 times 92 equals 1932
75 minus 30 equals 45
11 times 97 equals 1067
80 divided by 3 equals 26.67
56 times 61 equals 3416
91 divided by 59 equals 1.54
26 divided by 99 equals 0.26
38 plus 56 equals 94
95 divided by 96 equals 0.99
22 plus 18 equals 40
53 plus 90 equals 143
75 divided by 4 equals 18.75
56 times 53 equals 2968
18 divided by 83 equals 0.22
54 times 16 equals 864
75 times 0 equals 0
15 divided by 32 equals 0.47
38 divided by 94 equals 0.4
41 divided by 77 equals 0.53
87 minus 40 equals 47
43 divided by 12 equals 3.58
18 minus 66 equals -48
86 times 6 equals 516
21 plus 86 equals 107
56 divided by 68 equals 0.82
6 times 32 equals 192
5 divided by 86 equals 0.06
38 plus 87 equals 125
41 minus 30 equals 11
37 divided by 84 equals 0.44
83 minus 55 equals 28
100 plus 21 equals 121
29 times 76 equals 2204
70 plus 18 equals 88
20 minus 9 equals 11
79 plus 75 equals 154
38 minus 60 equals -22
66 divided by 40 equals 1.65
49 plus 16 equals 65
8 plus 53 equals 61
64 minus 75 equals -11
32 times 27 equals 864
39 divided by 36 equals 1.08
34 minus 78 equals -44
60 times 69 equals 4140
4 plus 12 equals 16
95 plus 81 equals 176
88 plus 19 equals 107
94 plus 91 equals 185
14 divided by 11 equals 1.27
63 divided by 20 equals 3.15
65 divided by 93 equals 0.7
41 divided by 75 equals 0.55
95 times 82 equals 7790
86 minus 23 equals 63
10 divided by 50 equals 0.2
24 plus 80 equals 104
59 times 15 equals 885
58 divided by 41 equals 1.41
44 divided by 21 equals 2.1
33 divided by 14 equals 2.36
92 times 12 equals 1104
44 plus 32 equals 76
3 divided by 74 equals 0.04
24 minus 44 equals -20
77 divided by 59 equals 1.31
43 minus 57 equals -14
40 minus 66 equals -26
39 divided by 38 equals 1.03
71 plus 88 equals 159
31 plus 66 equals 97
3 plus 57 equals 60
4 divided by 59 equals 0.07
80 divided by 30 equals 2.67
38 divided by 71 equals 0.54
29 minus 2 equals 27
44 minus 71 equals -27
45 divided by 70 equals 0.64
8 plus 23 equals 31
11 plus 64 equals 75
19 times 62 equals 1178
19 minus 99 equals -80
62 times 34 equals 2108
45 times 3 equals 135
34 times 87 equals 2958
66 divided by 12 equals 5.5
93 minus 52 equals 41
34 minus 84 equals -50
77 plus 20 equals 97
21 times 0 equals 0
9 minus 31 equals -22
6 times 45 equals 270
70 divided by 91 equals 0.77
90 times 17 equals 1530
72 times 71 equals 5112
38 plus 81 equals 119
7 minus 63 equals -56
25 minus 58 equals -33
45 plus 92 equals 137
91 minus 49 equals 42
8 plus 93 equals 101
57 divided by 56 equals 1.02
59 times 19 equals 1121
51 plus 69 equals 120
26 times 92 equals 2392
87 times 66 equals 5742
63 divided by 40 equals 1.57
5 divided by 67 equals 0.07
74 divided by 33 equals 2.24
93 times 41 equals 3813
4 divided by 10 equals 0.4
95 divided by 43 equals 2.21
40 times 17 equals 680
67 divided by 46 equals 1.46
23 minus 57 equals -34
75 divided by 50 equals 1.5
22 times 63 equals 1386
13 times 5 equals 65
42 plus 80 equals 122
13 times 64 equals 832
38 minus 1 equals 37
76 divided by 74 equals 1.03
6 plus 66 equals 72
2 divided by 36 equals 0.06
74 divided by 25 equals 2.96
54 divided by 97 equals 0.56
71 times 77 equals 5467
81 minus 43 equals 38
54 times 94 equals 5076
11 times 26 equals 286
39 minus 0 equals 39
32 minus 48 equals -16
47 divided by 82 equals 0.57
4 minus 63 equals -59
80 plus 34 equals 114
94 times 3 equals 282
95 times 98 equals 9310
7 plus 59 equals 66
59 times 39 equals 2301
98 plus 0 equals 98
77 divided by 20 equals 3.85
25 times 0 equals 0
96 minus 3 equals 93
57 plus 80 equals 137
67 times 60 equals 4020
48 divided by 99 equals 0.48
68 plus 31 equals 99
46 plus 65 equals 111
71 minus 52 equals 19
8 plus 99 equals 107
28 minus 92 equals -64
5 plus 11 equals 16
23 plus 64 equals 87
36 times 12 equals 432
33 divided by 35 equals 0.94
57 divided by 52 equals 1.1
8 times 85 equals 680
76 divided by 61 equals 1.25
40 minus 83 equals -43
65 plus 51 equals 116
77 minus 69 equals 8
22 plus 34 equals 56
99 times 47 equals 4653
94 times 44 equals 4136
73 times 68 equals 4964
89 plus 95 equals 184
90 divided by 98 equals 0.92
5 minus 78 equals -73
78 plus 35 equals 113
62 divided by 29 equals 2.14
61 minus 99 equals -38
26 plus 96 equals 122
96 plus 41 equals 137
21 plus 6 equals 27
39 plus 54 equals 93
80 divided by 25 equals 3.2
38 divided by 35 equals 1.09
9 minus 77 equals -68
19 times 55 equals 1045
60 divided by 46 equals 1.3
85 divided by 51 equals 1.67
50 times 79 equals 3950
55 plus 15 equals 70
86 minus 58 equals 28
69 plus 49 equals 118
7 plus 27 equals 34
76 divided by 47 equals 1.62
49 divided by 76 equals 0.64
49 minus 65 equals -16
3 divided by 86 equals 0.03
47 times 1 equals 47
55 times 88 equals 4840
9 minus 23 equals -14
40 plus 24 equals 64
77 minus 78 equals -1
51 divided by 91 equals 0.56
81 times 31 equals 2511
62 plus 69 equals 131
58 minus 75 equals -17
49 divided by 84 equals 0.58
91 divided by 50 equals 1.82
53 times 95 equals 5035
46 plus 68 equals 114
49 plus 79 equals 128
43 minus 20 equals 23
11 minus 32 equals -21
64 divided by 14 equals 4.57
57 times 83 equals 4731
93 plus 60 equals 153
71 times 94 equals 6674
69 minus 99 equals -30
25 minus 92 equals -67
96 divided by 26 equals 3.69
88 plus 4 equals 92
2 times 90 equals 180
49 plus 36 equals 85
47 plus 29 equals 76
45 minus 100 equals -55
7 plus 7 equals 14
53 times 19 equals 1007
99 minus 51 equals 48
34 plus 32 equals 66
40 minus 94 equals -54
68 minus 31 equals 37
68 minus 7 equals 61
79 plus 8 equals 87
85 divided by 76 equals 1.12
94 divided by 12 equals 7.83
43 minus 39 equals 4
78 minus 54 equals 24
41 divided by 29 equals 1.41
97 times 84 equals 8148
1 minus 51 equals -50
54 minus 37 equals 17
76 times 11 equals 836
40 times 85 equals 3400
90 divided by 33 equals 2.73
30 divided by 61 equals 0.49
5 times 69 equals 345
69 minus 66 equals 3
77 times 36 equals 2772
99 minus 6 equals 93
98 minus 37 equals 61
12 plus 18 equals 30
67 minus 91 equals -24
16 plus 25 equals 41
99 divided by 25 equals 3.96
38 minus 43 equals -5
67 times 42 equals 2814
79 minus 40 equals 39
49 plus 96 equals 145
68 plus 19 equals 87
94 plus 60 equals 154
45 plus 6 equals 51
84 minus 17 equals 67
40 minus 98 equals -58
30 minus 64 equals -34
16 divided by 71 equals 0.23
64 times 85 equals 5440
67 minus 42 equals 25
23 divided by 4 equals 5.75
32 divided by 53 equals 0.6
57 times 41 equals 2337
31 plus 69 equals 100
84 minus 71 equals 13
63 plus 77 equals 140
96 divided by 57 equals 1.68
2 plus 75 equals 77
30 minus 5 equals 25
86 minus 39 equals 47
99 plus 14 equals 113
58 divided by 11 equals 5.27
56 plus 55 equals 111
49 divided by 25 equals 1.96
5 minus 31 equals -26
8 minus 69 equals -61
62 divided by 74 equals 0.84
41 times 85 equals 3485
4 divided by 66 equals 0.06
49 plus 36 equals 85
49 minus 65 equals -16
75 plus 58 equals 133
37 plus 100 equals 137
52 divided by 1 equals 52.0
39 minus 23 equals 16
86 plus 26 equals 112
24 plus 58 equals 82
68 minus 48 equals 20
98 times 16 equals 1568
55 times 50 equals 2750
79 minus 72 equals 7
20 divided by 62 equals 0.32
68 times 69 equals 4692
90 plus 34 equals 124
63 plus 34 equals 97
40 minus 25 equals 15
57 divided by 12 equals 4.75
59 plus 59 equals 118
11 divided by 39 equals 0.28
71 plus 7 equals 78
26 divided by 65 equals 0.4
65 times 63 equals 4095
88 times 91 equals 8008
90 times 11 equals 990
8 plus 24 equals 32
11 plus 65 equals 76
3 minus 48 equals -45
48 divided by 4 equals 12.0
96 times 84 equals 8064
34 times 91 equals 3094
90 plus 20 equals 110
91 plus 4 equals 95
37 plus 31 equals 68
75 plus 8 equals 83
54 divided by 74 equals 0.73
41 minus 52 equals -11
42 plus 5 equals 47
83 minus 66 equals 17
21 minus 72 equals -51
89 plus 91 equals 180
24 plus 40 equals 64
41 times 23 equals 943
67 divided by 24 equals 2.79
53 plus 46 equals 99
86 divided by 53 equals 1.62
27 minus 5 equals 22
20 plus 85 equals 105
25 times 69 equals 1725
38 plus 16 equals 54
32 minus 66 equals -34
50 divided by 81 equals 0.62
44 plus 4 equals 48
89 plus 3 equals 92
99 plus 78 equals 177
23 minus 39 equals -16
66 minus 9 equals 57
37 divided by 38 equals 0.97
38 plus 70 equals 108
100 divided by 76 equals 1.32
57 divided by 64 equals 0.89
58 plus 40 equals 98
27 divided by 23 equals 1.17
51 plus 64 equals 115
85 times 43 equals 3655
33 divided by 65 equals 0.51
34 divided by 22 equals 1.55
9 times 70 equals 630
45 times 23 equals 1035
23 divided by 58 equals 0.4
75 divided by 10 equals 7.5
69 plus 90 equals 159
86 minus 26 equals 60
75 minus 9 equals 66
30 plus 38 equals 68
69 minus 21 equals 48
87 times 11 equals 957
45 plus 94 equals 139
96 plus 7 equals 103
6 minus 4 equals 2
66 plus 9 equals 75
69 divided by 50 equals 1.38
64 minus 47 equals 17
32 times 35 equals 1120
18 times 35 equals 630
4 times 84 equals 336
80 plus 4 equals 84
27 plus 19 equals 46
20 times 66 equals 1320
53 times 23 equals 1219
95 times 13 equals 1235
52 plus 89 equals 141
3 times 23 equals 69
77 minus 15 equals 62
82 minus 9 equals 73
0 plus 2 equals 2
25 plus 22 equals 47
70 plus 83 equals 153
85 divided by 55 equals 1.55
49 times 92 equals 4508
56 minus 4 equals 52
79 plus 61 equals 140
16 times 97 equals 1552
64 divided by 4 equals 16.0
12 divided by 25 equals 0.48
31 minus 41 equals -10
95 divided by 6 equals 15.83
25 minus 70 equals -45
36 times 48 equals 1728
27 plus 58 equals 85
61 divided by 1 equals 61.0
52 divided by 34 equals 1.53
64 times 60 equals 3840
92 minus 27 equals 65
73 minus 90 equals -17
94 divided by 71 equals 1.32
70 times 36 equals 2520
95 minus 67 equals 28
100 minus 35 equals 65
0 minus 70 equals -70
56 times 35 equals 1960
43 plus 54 equals 97
18 divided by 10 equals 1.8
99 divided by 13 equals 7.62
99 minus 27 equals 72
31 plus 54 equals 85
22 plus 95 equals 117
12 minus 89 equals -77
60 divided by 42 equals 1.43
62 minus 5 equals 57
46 divided by 84 equals 0.55
79 minus 95 equals -16
46 minus 63 equals -17
84 minus 53 equals 31
42 divided by 59 equals 0.71
2 minus 24 equals -22
7 plus 60 equals 67
35 divided by 31 equals 1.13
23 times 94 equals 2162
79 divided by 36 equals 2.19
21 plus 89 equals 110
47 plus 71 equals 118
2 divided by 20 equals 0.1
69 divided by 57 equals 1.21
39 plus 91 equals 130
26 times 20 equals 520
78 times 16 equals 1248
34 times 50 equals 1700
34 times 20 equals 680
32 plus 14 equals 46
32 plus 72 equals 104
2 minus 47 equals -45
72 minus 78 equals -6
43 times 16 equals 688
66 divided by 63 equals 1.05
86 divided by 57 equals 1.51
22 times 23 equals 506
9 plus 32 equals 41
34 minus 67 equals -33
54 plus 31 equals 85
43 divided by 46 equals 0.93
73 divided by 65 equals 1.12
61 divided by 19 equals 3.21
30 times 63 equals 1890
0 times 52 equals 0
97 minus 5 equals 92
16 divided by 62 equals 0.26
75 plus 12 equals 87
14 times 98 equals 1372
58 times 81 equals 4698
62 divided by 58 equals 1.07
19 divided by 27 equals 0.7
18 minus 43 equals -25
66 plus 16 equals 82
49 divided by 73 equals 0.67
42 times 16 equals 672
24 times 33 equals 792
58 plus 19 equals 77
76 divided by 68 equals 1.12
1 divided by 27 equals 0.04
87 minus 77 equals 10
63 times 42 equals 2646
92 times 16 equals 1472
93 plus 63 equals 156
15 minus 95 equals -80
72 plus 52 equals 124
34 divided by 23 equals 1.48
14 times 16 equals 224
11 divided by 7 equals 1.57
45 times 97 equals 4365
49 times 25 equals 1225
5 minus 77 equals -72
3 times 57 equals 171
50 divided by 77 equals 0.65
28 minus 68 equals -40
47 divided by 80 equals 0.59
95 divided by 73 equals 1.3
92 plus 9 equals 101
51 minus 40 equals 11
30 minus 5 equals 25
29 plus 21 equals 50
77 times 97 equals 7469
65 minus 63 equals 2
17 minus 45 equals -28
44 minus 10 equals 34
34 plus 37 equals 71
64 times 30 equals 1920
58 plus 42 equals 100
24 times 69 equals 1656
79 divided by 59 equals 1.34
45 times 0 equals 0
88 divided by 71 equals 1.24
69 minus 44 equals 25
4 times 75 equals 300
89 plus 8 equals 97
69 times 66 equals 4554
71 divided by 96 equals 0.74
45 minus 59 equals -14
77 plus 3 equals 80
61 divided by 78 equals 0.78
65 divided by 44 equals 1.48
63 plus 98 equals 161
53 minus 66 equals -13
45 plus 42 equals 87
46 plus 66 equals 112
1 divided by 56 equals 0.02
76 minus 37 equals 39
93 minus 64 equals 29
60 minus 82 equals -22
69 minus 34 equals 35
50 plus 12 equals 62
0 divided by 84 equals 0.0
84 plus 10 equals 94
40 divided by 33 equals 1.21
72 plus 44 equals 116
30 times 48 equals 1440
63 times 69 equals 4347
30 divided by 95 equals 0.32
68 plus 7 equals 75
23 times 97 equals 2231
94 divided by 46 equals 2.04
91 divided by 62 equals 1.47
96 times 76 equals 7296
5 times 76 equals 380
64 plus 92 equals 156
52 times 52 equals 2704
79 plus 14 equals 93
16 minus 62 equals -46
58 times 62 equals 3596
4 times 5 equals 20
91 divided by 84 equals 1.08
50 minus 22 equals 28
53 minus 91 equals -38
40 minus 40 equals 0
68 divided by 28 equals 2.43
80 plus 90 equals 170
70 minus 59 equals 11
57 divided by 93 equals 0.61
59 minus 51 equals 8
87 times 89 equals 7743
65 minus 10 equals 55
23 plus 77 equals 100
73 divided by 3 equals 24.33
8 plus 32 equals 40
73 plus 7 equals 80
31 times 13 equals 403
28 minus 75 equals -47
66 times 16 equals 1056
54 plus 47 equals 101
73 times 68 equals 4964
12 divided by 90 equals 0.13
96 divided by 98 equals 0.98
72 plus 92 equals 164
91 minus 7 equals 84
99 minus 8 equals 91
83 times 78 equals 6474
94 times 67 equals 6298
65 times 46 equals 2990
46 minus 56 equals -10
55 plus 9 equals 64
28 plus 55 equals 83
55 plus 66 equals 121
41 minus 24 equals 17
41 divided by 6 equals 6.83
36 plus 40 equals 76
61 plus 59 equals 120
84 divided by 41 equals 2.05
88 times 34 equals 2992
94 plus 100 equals 194
76 divided by 26 equals 2.92
57 times 98 equals 5586
21 divided by 20 equals 1.05
96 divided by 52 equals 1.85
62 minus 69 equals -7
94 plus 76 equals 170
93 times 5 equals 465
71 divided by 60 equals 1.18
10 divided by 15 equals 0.67
87 plus 9 equals 96
2 divided by 29 equals 0.07
34 plus 33 equals 67
55 times 51 equals 2805
48 times 5 equals 240
71 plus 35 equals 106
8 plus 64 equals 72
1 divided by 99 equals 0.01
53 divided by 59 equals 0.9
69 times 67 equals 4623
21 minus 47 equals -26
0 times 27 equals 0
77 plus 91 equals 168
41 divided by 21 equals 1.95
8 times 33 equals 264
14 times 66 equals 924
24 plus 33 equals 57
24 divided by 41 equals 0.59
71 minus 69 equals 2
1 minus 19 equals -18
84 divided by 68 equals 1.24
13 plus 63 equals 76
77 times 75 equals 5775
74 divided by 53 equals 1.4
64 times 17 equals 1088
73 minus 69 equals 4
8 divided by 62 equals 0.13
14 plus 1 equals 15
17 times 2 equals 34
3 times 81 equals 243
27 divided by 30 equals 0.9
87 divided by 2 equals 43.5
99 divided by 9 equals 11.0
31 minus 7 equals 24
51 times 58 equals 2958
41 plus 59 equals 100
30 divided by 44 equals 0.68
83 divided by 75 equals 1.11
100 divided by 64 equals 1.56
49 times 66 equals 3234
14 times 45 equals 630
40 minus 82 equals -42
92 minus 95 equals -3
82 minus 0 equals 82
99 minus 41 equals 58
20 times 68 equals 1360
60 divided by 92 equals 0.65
43 plus 76 equals 119
10 minus 68 equals -58
89 plus 53 equals 142
50 plus 23 equals 73
37 minus 67 equals -30
31 minus 90 equals -59
68 divided by 97 equals 0.7
32 times 40 equals 1280
82 plus 89 equals 171
79 minus 21 equals 58
35 plus 81 equals 116
10 minus 4 equals 6
83 divided by 1 equals 83.0
51 times 70 equals 3570
74 divided by 28 equals 2.64
10 times 25 equals 250
22 minus 90 equals -68
66 minus 20 equals 46
68 minus 98 equals -30
76 times 100 equals 7600
74 minus 41 equals 33
45 plus 66 equals 111
20 minus 55 equals -35
79 divided by 36 equals 2.19
38 minus 74 equals -36
35 plus 92 equals 127
92 minus 88 equals 4
85 divided by 29 equals 2.93
33 divided by 15 equals 2.2
38 plus 4 equals 42
90 divided by 66 equals 1.36
37 times 94 equals 3478
62 plus 44 equals 106
78 divided by 70 equals 1.11
81 divided by 40 equals 2.02
79 plus 79 equals 158
39 minus 12 equals 27
18 times 66 equals 1188
71 plus 93 equals 164
97 minus 33 equals 64
2 times 51 equals 102
65 plus 42 equals 107
44 divided by 60 equals 0.73
89 minus 30 equals 59
5 divided by 36 equals 0.14
58 plus 4 equals 62
7 minus 91 equals -84
13 divided by 59 equals 0.22
62 divided by 19 equals 3.26
12 plus 25 equals 37
88 minus 62 equals 26
5 minus 81 equals -76
34 times 62 equals 2108
22 minus 9 equals 13
32 minus 81 equals -49
83 times 91 equals 7553
13 divided by 87 equals 0.15
95 divided by 13 equals 7.31
95 divided by 4 equals 23.75
49 minus 17 equals 32
19 minus 1 equals 18
47 divided by 82 equals 0.57
94 times 5 equals 470
93 times 70 equals 6510
90 minus 43 equals 47
62 plus 90 equals 152
34 times 74 equals 2516
24 plus 62 equals 86
57 minus 1 equals 56
87 plus 90 equals 177
80 divided by 99 equals 0.81
62 divided by 37 equals 1.68
40 plus 97 equals 137
77 minus 36 equals 41
78 divided by 44 equals 1.77
57 minus 32 equals 25
31 minus 78 equals -47
39 plus 27 equals 66
84 times 88 equals 7392
29 times 23 equals 667
66 minus 60 equals 6
84 times 92 equals 7728
18 minus 64 equals -46
11 divided by 50 equals 0.22
86 times 60 equals 5160
50 divided by 86 equals 0.58
90 divided by 37 equals 2.43
12 plus 23 equals 35
56 minus 85 equals -29
39 times 76 equals 2964
57 plus 79 equals 136
75 times 56 equals 4200
57 divided by 27 equals 2.11
16 times 58 equals 928
54 minus 82 equals -28
1 divided by 53 equals 0.02
84 plus 51 equals 135
41 times 49 equals 2009
74 times 61 equals 4514
97 times 30 equals 2910
24 minus 0 equals 24
95 minus 1 equals 94
24 plus 62 equals 86
48 divided by 37 equals 1.3
42 times 74 equals 3108
91 divided by 41 equals 2.22
81 times 50 equals 4050
56 plus 76 equals 132
79 minus 6 equals 73
13 divided by 50 equals 0.26
34 divided by 70 equals 0.49
68 times 32 equals 2176
97 plus 55 equals 152
7 divided by 88 equals 0.08
52 divided by 8 equals 6.5
87 times 57 equals 4959
34 plus 22 equals 56
59 times 85 equals 5015
45 plus 37 equals 82
10 plus 75 equals 85
11 times 90 equals 990
27 plus 58 equals 85
4 plus 76 equals 80
35 divided by 80 equals 0.44
88 divided by 74 equals 1.19
84 divided by 28 equals 3.0
18 divided by 98 equals 0.18
35 minus 68 equals -33
87 times 75 equals 6525
34 times 85 equals 2890
34 divided by 36 equals 0.94
13 times 17 equals 221
77 times 92 equals 7084
24 divided by 23 equals 1.04
44 plus 83 equals 127
3 divided by 88 equals 0.03
97 divided by 79 equals 1.23
10 divided by 71 equals 0.14
51 plus 27 equals 78
11 times 38 equals 418
54 times 59 equals 3186
59 plus 87 equals 146
22 minus 38 equals -16
65 minus 83 equals -18
21 minus 4 equals 17
58 divided by 67 equals 0.87
26 divided by 65 equals 0.4
80 times 41 equals 3280
94 plus 14 equals 108
31 times 49 equals 1519
75 divided by 40 equals 1.88
23 divided by 50 equals 0.46
57 times 41 equals 2337
29 plus 46 equals 75
37 times 21 equals 777
81 minus 71 equals 10
32 times 95 equals 3040
83 minus 31 equals 52
88 divided by 36 equals 2.44
64 divided by 63 equals 1.02
10 plus 98 equals 108
38 times 68 equals 2584
68 minus 9 equals 59
66 times 4 equals 264
84 times 78 equals 6552
56 plus 20 equals 76
95 times 9 equals 855
11 divided by 89 equals 0.12
59 divided by 73 equals 0.81
99 minus 41 equals 58
92 times 39 equals 3588
16 times 88 equals 1408
32 minus 65 equals -33
63 plus 78 equals 141
15 times 51 equals 765
66 times 53 equals 3498
47 divided by 88 equals 0.53
58 minus 63 equals -5
18 minus 55 equals -37
68 times 4 equals 272
72 times 25 equals 1800
4 plus 90 equals 94
32 plus 27 equals 59
29 plus 32 equals 61
66 plus 16 equals 82
17 minus 18 equals -1
95 divided by 33 equals 2.88
15 minus 44 equals -29
77 plus 70 equals 147
46 divided by 94 equals 0.49
74 divided by 80 equals 0.93
82 minus 78 equals 4
91 divided by 84 equals 1.08
82 minus 30 equals 52
81 divided by 57 equals 1.42
15 plus 56 equals 71
7 minus 25 equals -18
27 divided by 98 equals 0.28
94 divided by 55 equals 1.71
26 times 62 equals 1612
40 plus 86 equals 126
4 minus 73 equals -69
79 minus 14 equals 65
41 minus 52 equals -11
12 divided by 2 equals 6.0
37 divided by 62 equals 0.6
16 times 38 equals 608
75 minus 26 equals 49
39 plus 14 equals 53
74 divided by 43 equals 1.72
42 plus 13 equals 55
44 plus 27 equals 71
9 divided by 40 equals 0.23
18 minus 51 equals -33
31 divided by 80 equals 0.39
90 times 69 equals 6210
19 minus 59 equals -40
23 minus 64 equals -41
33 divided by 68 equals 0.49
28 times 66 equals 1848
89 plus 65 equals 154
80 times 58 equals 4640
74 minus 83 equals -9
62 divided by 65 equals 0.95
67 times 77 equals 5159
86 divided by 43 equals 2.0
19 minus 26 equals -7
28 times 85 equals 2380
3 divided by 12 equals 0.25
52 times 11 equals 572
21 times 10 equals 210
78 times 40 equals 3120
92 times 32 equals 2944
11 divided by 36 equals 0.31
16 minus 25 equals -9
58 times 98 equals 5684
71 minus 40 equals 31
31 plus 88 equals 119
32 divided by 89 equals 0.36
30 minus 34 equals -4
82 plus 74 equals 156
49 minus 46 equals 3
66 plus 56 equals 122
45 minus 77 equals -32
5 divided by 26 equals 0.19
20 plus 20 equals 40
72 divided by 37 equals 1.95
22 minus 76 equals -54
67 minus 5 equals 62
93 times 59 equals 5487
6 minus 8 equals -2
18 minus 54 equals -36
4 minus 90 equals -86
67 plus 27 equals 94
12 minus 53 equals -41
34 plus 18 equals 52
15 divided by 20 equals 0.75
69 times 90 equals 6210
25 times 96 equals 2400
48 divided by 52 equals 0.92
11 divided by 76 equals 0.14
5 divided by 99 equals 0.05
69 minus 56 equals 13
69 plus 24 equals 93
91 times 91 equals 8281
81 divided by 50 equals 1.62
56 plus 25 equals 81
4 minus 73 equals -69
44 times 62 equals 2728
8 divided by 99 equals 0.08
42 times 99 equals 4158
68 times 59 equals 4012
16 minus 88 equals -72
50 divided by 69 equals 0.72
49 times 74 equals 3626
39 plus 67 equals 106
58 minus 28 equals 30
